airport,date,hour,temperature_2m,precipitation,snowfall,wind_speed_10m,wind_gusts_10m,cloud_cover
NCE,2018-12-18,10,6.5,0.0,0.0,8.9,19.8,5
NCE,2018-12-21,10,7.1,0.0,0.0,7.9,25.6,100
NCE,2018-10-20,16,22.2,0.0,0.0,5.1,18.0,6
NCE,2018-10-21,7,16.2,0.0,0.0,10.6,24.5,0
NCE,2018-10-26,10,18.1,0.0,0.0,4.4,15.5,42
NCE,2018-11-03,14,21.2,0.0,0.0,14.4,23.8,15
NCE,2018-11-05,14,18.0,0.5,0.0,25.6,49.3,67
NCE,2018-11-09,10,14.8,0.1,0.0,10.8,20.5,96
NCE,2018-11-10,10,15.6,0.2,0.0,11.5,20.5,53
NCE,2018-11-18,10,10.1,0.0,0.0,11.5,23.0,23
NCE,2018-11-18,17,13.1,0.0,0.0,10.4,24.5,3
NCE,2018-11-19,10,8.0,0.0,0.0,11.2,25.9,17
NCE,2018-10-22,10,16.5,0.6,0.0,5.8,11.2,100
NCE,2018-10-25,16,20.3,0.0,0.0,4.7,16.6,7
NCE,2018-10-28,16,18.5,0.0,0.0,4.6,27.0,93
NCE,2018-12-16,16,9.8,0.1,0.0,4.8,13.3,100
NCE,2018-11-17,10,11.3,0.0,0.0,16.1,30.6,28
NCE,2018-11-19,14,11.6,0.0,0.0,18.0,34.2,41
NCE,2018-11-24,10,13.4,0.0,0.0,6.2,10.8,88
NCE,2018-10-20,10,20.2,0.0,0.0,9.9,24.1,4
NCE,2018-10-22,16,19.7,0.0,0.0,8.0,19.1,0
NCE,2018-11-01,10,14.1,0.0,0.0,9.9,19.4,11
NCE,2018-12-02,10,9.7,0.0,0.0,7.2,14.8,100
NCE,2018-12-09,16,16.4,0.0,0.0,16.8,43.2,31
NCE,2018-10-25,10,19.4,0.0,0.0,3.7,19.1,0
NCE,2018-10-25,14,20.6,0.0,0.0,4.3,12.6,0
NCE,2018-12-14,16,11.7,0.0,0.0,5.6,17.3,100
NCE,2018-11-24,14,15.5,0.0,0.0,4.8,11.9,22
NCE,2018-11-30,10,9.5,0.0,0.0,7.5,15.5,100
NCE,2018-12-12,10,9.1,0.0,0.0,14.0,27.4,63
NCE,2018-12-13,10,7.6,0.0,0.0,7.4,15.8,88
NCE,2018-12-14,10,5.7,0.0,0.0,3.5,13.7,49
NCE,2018-12-17,14,13.0,0.0,0.0,5.9,21.2,75
NCE,2018-12-20,10,6.0,0.0,0.0,14.5,31.3,79
NCE,2018-12-20,14,12.3,0.0,0.0,1.8,11.2,58
NCE,2018-12-22,14,13.1,0.0,0.0,13.3,29.2,89
NCE,2018-10-28,10,16.1,0.3,0.0,12.8,23.8,30
NCE,2018-12-24,14,13.0,0.0,0.0,9.0,9.7,97
NCE,2018-12-25,10,9.2,0.0,0.0,10.0,20.5,9
NCE,2018-12-30,11,9.2,0.0,0.0,7.2,14.0,0
NCE,2018-12-30,16,14.3,0.0,0.0,1.9,7.6,24
NCE,2018-12-31,10,8.1,0.0,0.0,11.3,24.1,38
NCE,2018-12-31,14,15.8,0.0,0.0,2.9,14.8,0
NCE,2018-10-15,10,20.5,0.0,0.0,14.0,29.5,93
NCE,2018-10-27,16,18.2,0.3,0.0,3.7,31.0,100
NCE,2018-12-23,10,8.3,0.0,0.0,6.5,15.1,88
NCE,2018-12-23,11,10.8,0.0,0.0,7.0,15.5,98
NCE,2018-12-24,10,10.8,0.0,0.0,5.4,9.7,84
NCE,2018-12-27,14,13.2,0.0,0.0,3.6,10.8,0
NCE,2018-10-15,16,22.3,0.0,0.0,22.3,45.7,100
NCE,2018-11-13,10,16.4,0.0,0.0,7.4,15.8,99
NCE,2018-12-23,16,13.9,0.0,0.0,0.7,8.6,56
NCE,2018-12-28,10,5.8,0.0,0.0,6.2,16.2,15
NCE,2018-12-29,10,6.8,0.0,0.0,6.0,15.8,2
NCE,2018-12-29,14,13.5,0.0,0.0,5.5,12.2,0
NCE,2018-12-22,10,9.1,0.0,0.0,12.0,22.7,100
NCE,2018-10-17,16,22.3,0.0,0.0,14.4,29.9,91
NCE,2018-12-17,10,9.6,0.0,0.0,9.4,19.1,54
NCE,2018-12-09,10,14.7,0.0,0.0,20.0,42.8,41
NCE,2018-10-21,16,22.0,0.0,0.0,7.0,16.2,0
NCE,2018-10-24,15,21.6,0.0,0.0,5.9,19.1,0
NCE,2018-10-29,10,17.8,0.6,0.0,19.3,41.8,95
NCE,2018-11-04,10,18.2,0.0,0.0,9.9,22.3,99
NCE,2018-11-04,11,20.3,0.0,0.0,19.1,38.2,99
NCE,2018-11-04,16,19.3,0.0,0.0,20.0,42.8,52
NCE,2018-11-05,10,16.3,1.0,0.0,13.2,32.0,99
NCE,2018-12-10,16,17.1,0.0,0.0,6.1,17.3,0
NCE,2018-12-21,16,14.9,0.0,0.0,16.1,32.0,72
NCE,2018-10-18,14,23.2,0.0,0.0,15.2,33.1,28
NCE,2018-10-18,10,20.9,0.0,0.0,10.5,25.2,28
NCE,2018-10-18,16,23.4,0.0,0.0,9.8,26.6,0
NCE,2018-11-23,10,12.1,1.6,0.0,10.5,22.0,100
NCE,2018-12-11,10,8.0,0.0,0.0,14.8,30.2,2
NCE,2018-12-12,17,10.9,0.0,0.0,5.6,9.7,100
NCE,2018-12-16,10,6.3,0.0,0.0,9.5,21.6,7
NCE,2018-12-16,11,9.4,0.0,0.0,7.5,19.8,98
NCE,2018-10-22,13,18.2,0.0,0.0,7.1,20.5,39
NCE,2018-12-13,14,10.3,0.0,0.0,11.5,28.1,96
NCE,2018-12-15,14,10.0,0.3,0.0,9.4,20.9,100
NCE,2018-10-14,16,22.1,0.0,0.0,18.9,42.8,0
NCE,2018-10-19,10,20.5,0.0,0.0,11.7,26.6,0
NCE,2018-10-20,13,23.1,0.0,0.0,7.4,18.4,0
NCE,2018-12-08,10,9.3,0.0,0.0,15.5,32.4,0
NCE,2018-12-08,14,15.5,0.0,0.0,10.7,32.4,2
NCE,2018-11-07,10,14.2,0.0,0.0,7.2,15.1,49
NCE,2018-12-28,16,12.6,0.0,0.0,4.2,12.6,92
NCE,2018-11-12,14,18.2,0.0,0.0,7.9,15.8,97
NCE,2018-11-14,10,15.1,0.0,0.0,7.9,18.4,21
NCE,2018-11-17,14,14.5,0.0,0.0,25.3,44.3,5
NCE,2018-11-18,11,11.4,0.0,0.0,11.4,24.8,11
NCE,2018-11-22,10,11.1,0.0,0.0,11.9,23.4,56
NCE,2018-11-22,14,14.6,0.0,0.0,6.9,17.3,97
NCE,2018-11-25,10,11.2,0.0,0.0,11.2,21.6,55
NCE,2018-12-20,9,5.3,0.0,0.0,16.3,31.7,76
NCE,2018-10-17,17,21.6,0.0,0.0,14.1,29.9,97
NCE,2018-10-17,10,19.8,0.0,0.0,11.2,25.2,97
NCE,2018-10-18,15,23.4,0.0,0.0,12.6,31.3,60
NCE,2018-10-21,10,19.7,0.0,0.0,7.0,18.7,10
NCE,2018-11-07,17,16.2,0.0,0.0,6.9,16.6,86
NCE,2018-11-08,9,14.4,0.1,0.0,11.5,21.6,54
NCE,2018-11-16,10,13.5,0.0,0.0,8.4,21.6,20
NCE,2018-10-19,16,23.1,0.0,0.0,4.3,13.3,35
NCE,2018-11-06,10,16.6,0.2,0.0,10.8,20.5,84
NCE,2018-11-08,10,15.2,0.0,0.0,10.2,22.0,54
NCE,2018-11-10,14,16.4,0.3,0.0,5.5,28.1,100
NCE,2018-11-11,11,16.1,0.0,0.0,8.7,16.2,98
NCE,2018-11-11,16,17.3,0.0,0.0,7.1,16.9,98
NCE,2018-11-21,17,13.5,0.0,0.0,2.4,9.7,36
NCE,2018-10-15,13,22.7,0.0,0.0,23.1,49.7,98
NCE,2018-10-23,10,17.8,0.0,0.0,6.6,19.8,0
NCE,2018-10-25,15,20.8,0.0,0.0,4.8,14.4,3
NCE,2018-10-27,14,18.6,1.1,0.0,0.8,9.4,100
NCE,2018-11-18,16,13.9,0.0,0.0,12.2,24.8,1
NCE,2018-11-20,10,8.8,0.0,0.0,13.0,27.7,19
NCE,2018-11-25,16,14.5,0.0,0.0,2.9,12.6,38
NCE,2018-11-25,17,13.9,0.0,0.0,4.6,9.7,88
NCE,2018-11-14,17,17.5,0.1,0.0,8.7,23.4,35
NCE,2018-11-15,14,17.8,0.0,0.0,10.1,18.7,32
NCE,2018-11-29,14,14.3,0.0,0.0,7.8,19.4,99
NCE,2018-11-11,10,15.5,0.0,0.0,5.4,9.7,97
NCE,2018-11-12,10,16.3,0.7,0.0,6.7,14.8,84
NCE,2018-11-27,10,8.8,0.0,0.0,17.8,35.3,57
NCE,2018-11-28,10,8.9,0.0,0.0,14.1,28.1,2
NCE,2018-12-01,10,9.3,0.0,0.0,8.0,16.6,17
NCE,2018-12-01,14,14.8,0.0,0.0,7.4,16.9,1
NCE,2018-11-21,10,10.4,1.3,0.0,6.5,18.7,100
NCE,2018-11-26,11,10.6,0.0,0.0,8.3,20.9,4
NCE,2018-12-10,10,11.5,0.0,0.0,20.8,47.5,0
NCE,2018-11-02,10,15.1,0.0,0.0,12.1,24.1,99
NCE,2018-11-03,10,15.5,0.0,0.0,15.4,29.9,43
NCE,2018-11-29,10,8.4,0.0,0.0,8.0,20.2,92
NCE,2018-12-02,16,12.4,0.0,0.0,10.8,20.5,98
NCE,2018-12-03,10,11.3,0.0,0.0,4.3,11.2,90
NCE,2018-12-03,14,14.1,0.0,0.0,5.8,11.5,49
NCE,2018-12-09,17,15.4,0.0,0.0,18.2,37.8,47
NCE,2018-12-27,17,12.9,0.0,0.0,1.3,6.5,0
NCE,2018-12-19,10,9.5,1.4,0.0,8.6,17.3,100
NCE,2018-12-26,10,6.7,0.0,0.0,8.8,20.9,62
NCE,2018-11-15,9,13.3,0.0,0.0,12.4,24.1,17
NCE,2018-11-15,10,15.0,0.0,0.0,11.6,24.1,29
NCE,2018-12-26,17,13.0,0.0,0.0,1.8,9.0,44
NCE,2018-12-27,9,4.4,0.0,0.0,7.3,18.4,12
NCE,2018-12-27,10,5.5,0.0,0.0,8.0,19.4,10
NCE,2018-12-30,10,6.2,0.0,0.0,4.3,11.9,40
NCE,2018-12-20,17,10.7,0.0,0.0,11.9,27.4,27
NCE,2018-12-05,10,10.8,0.0,0.0,10.3,22.0,29
NCE,2016-05-02,14,19.4,0.0,0.0,6.0,31.0,48
NCE,2016-05-05,14,19.0,0.0,0.0,15.3,39.6,64
NCE,2016-05-07,10,18.2,0.0,0.0,15.5,38.5,100
NCE,2016-05-07,16,19.3,0.0,0.0,17.3,46.1,99
NCE,2016-05-09,14,19.0,0.0,0.0,20.3,46.8,99
NCE,2016-05-10,10,18.7,0.0,0.0,9.2,21.6,37
NCE,2016-05-12,14,19.8,0.0,0.0,21.7,49.0,35
NCE,2016-05-08,10,18.6,0.0,0.0,15.5,36.7,24
NCE,2016-05-20,10,20.9,0.0,0.0,6.5,18.4,0
NCE,2016-05-25,10,16.9,0.0,0.0,8.8,22.0,98
NCE,2016-05-28,10,21.7,0.0,0.0,5.2,14.4,17
NCE,2016-05-28,16,23.0,0.0,0.0,7.9,22.0,83
NCE,2016-05-27,10,22.1,0.0,0.0,12.0,27.7,0
NCE,2016-05-03,10,19.3,0.0,0.0,4.9,13.0,0
NCE,2016-05-05,16,19.1,0.0,0.0,13.9,43.9,78
NCE,2016-05-06,10,18.5,0.0,0.0,10.4,25.9,1
NCE,2016-05-06,16,19.3,0.0,0.0,14.3,37.1,71
NCE,2016-05-11,10,16.4,1.4,0.0,10.4,33.1,100
NCE,2016-05-12,10,15.6,0.0,0.0,13.6,32.0,78
NCE,2016-05-13,10,17.9,0.0,0.0,10.7,28.4,100
NCE,2016-05-13,16,22.1,0.4,0.0,8.9,23.8,98
NCE,2016-05-14,10,17.6,0.0,0.0,3.8,14.0,24
NCE,2016-05-14,8,15.0,0.0,0.0,2.7,9.4,19
NCE,2016-05-15,10,17.9,0.0,0.0,4.0,12.6,22
NCE,2016-05-15,16,18.4,0.4,0.0,6.7,26.3,58
NCE,2016-05-16,10,17.3,0.1,0.0,6.9,19.1,44
NCE,2016-05-07,8,14.5,0.0,0.0,10.8,26.6,97
NCE,2016-05-19,14,21.9,0.4,0.0,16.4,52.9,35
NCE,2016-05-20,16,23.4,0.0,0.0,11.5,33.5,16
NCE,2016-05-21,16,22.6,0.0,0.0,10.5,27.0,3
NCE,2016-05-22,10,19.4,0.0,0.0,3.7,15.1,9
NCE,2016-05-22,16,21.7,0.0,0.0,6.5,24.1,49
NCE,2016-05-24,10,20.4,0.0,0.0,1.8,16.6,30
NCE,2016-05-08,16,18.3,0.0,0.0,17.1,43.9,94
NCE,2016-05-15,8,15.7,0.0,0.0,3.9,14.0,26
NCE,2016-05-26,14,21.0,0.0,0.0,10.6,28.4,84
NCE,2016-05-29,16,21.2,0.1,0.0,14.8,41.0,52
NCE,2016-05-21,10,21.8,0.0,0.0,5.6,16.6,29
NCE,2016-05-26,10,18.5,0.0,0.0,2.9,14.0,95
NCE,2016-05-18,10,17.1,0.0,0.0,6.9,19.1,71
NCE,2016-05-29,10,17.2,1.9,0.0,6.6,24.8,99
NCE,2016-05-29,8,16.4,0.3,0.0,3.3,20.2,98
NCE,2016-05-17,10,16.9,0.0,0.0,6.1,14.4,88
NCE,2016-05-21,8,15.6,0.0,0.0,5.8,12.6,33
NCE,2016-05-28,8,17.7,0.0,0.0,5.0,10.4,1
NCE,2016-05-09,10,16.9,0.0,0.0,16.1,38.5,34
NCE,2016-05-26,16,20.7,0.0,0.0,10.5,27.7,63
NCE,2016-05-27,16,23.7,0.0,0.0,12.3,28.8,91
NCE,2016-05-02,10,17.8,0.0,0.0,4.9,20.9,93
NCE,2016-05-04,10,19.6,0.0,0.0,4.5,16.6,0
NCE,2016-05-05,10,17.7,0.0,0.0,10.2,25.6,1
NCE,2016-05-16,14,17.8,0.4,0.0,8.9,28.1,54
NCE,2016-05-22,8,17.5,0.0,0.0,1.5,7.2,0
NCE,2016-05-23,10,17.3,0.0,0.0,21.5,56.5,4
NCE,2016-05-23,14,21.1,0.0,0.0,24.8,59.8,11
NCE,2016-05-08,8,15.5,0.0,0.0,10.5,29.9,16
NCE,2016-05-19,10,18.2,0.0,0.0,15.4,36.7,0
NCE,2016-05-01,10,13.1,0.1,0.0,9.7,27.0,79
NCE,2016-05-01,16,16.2,0.0,0.0,10.3,44.3,47
NCE,2017-02-02,10,10.0,0.0,0.0,8.7,16.9,22
NCE,2017-02-03,9,10.1,0.0,0.0,7.8,16.6,78
NCE,2017-02-03,10,11.2,0.0,0.0,6.7,16.2,2
NCE,2017-02-05,16,11.6,2.5,0.0,15.7,34.9,95
NCE,2017-02-09,10,8.2,0.0,0.0,5.1,11.2,100
NCE,2017-02-13,14,16.0,0.0,0.0,26.8,54.7,94
NCE,2017-02-05,12,11.3,1.8,0.0,11.1,33.1,90
NCE,2017-02-10,16,11.2,0.0,0.0,6.8,16.9,73
NCE,2017-02-12,12,14.4,0.0,0.0,15.0,29.9,19
NCE,2017-02-12,16,15.6,0.0,0.0,26.5,53.3,87
NCE,2017-02-23,14,10.4,0.0,0.0,2.2,23.8,1
NCE,2017-02-15,10,10.7,0.0,0.0,5.5,13.7,19
NCE,2017-02-17,10,9.5,0.0,0.0,8.9,18.0,84
NCE,2017-02-19,12,13.0,0.0,0.0,5.8,14.4,19
NCE,2017-02-20,11,13.5,0.0,0.0,7.4,20.9,4
NCE,2017-02-24,10,10.2,0.0,0.0,4.7,11.9,100
NCE,2017-02-25,14,14.4,0.0,0.0,12.5,25.9,3
NCE,2017-02-26,11,12.3,0.0,0.0,1.9,18.4,19
NCE,2017-02-26,16,13.7,0.0,0.0,6.1,16.9,0
NCE,2017-02-10,10,7.8,0.0,0.0,9.9,19.1,100
NCE,2017-02-16,10,10.3,0.0,0.0,6.9,14.8,0
NCE,2017-02-16,14,13.0,0.0,0.0,6.4,18.7,15
NCE,2017-02-22,10,10.7,0.0,0.0,8.1,17.6,46
NCE,2017-02-23,10,8.8,0.0,0.0,5.1,12.6,100
NCE,2017-02-09,14,12.0,0.0,0.0,10.7,11.2,100
NCE,2017-02-18,14,14.4,0.0,0.0,16.6,43.9,16
NCE,2017-02-18,10,10.2,0.0,0.0,10.5,20.9,6
NCE,2017-02-21,10,9.8,0.0,0.0,7.6,16.9,56
NCE,2017-02-06,10,7.9,0.0,0.0,6.3,14.4,97
NCE,2017-02-24,16,18.5,0.0,0.0,7.1,15.8,97
NCE,2017-02-05,10,9.5,0.5,0.0,9.4,17.3,79
NCE,2017-02-11,10,7.1,0.0,0.0,7.9,16.9,49
NCE,2017-02-11,14,11.7,0.0,0.0,8.5,19.4,43
NCE,2017-02-27,10,11.4,0.0,0.0,9.3,19.4,54
NCE,2017-02-13,10,13.4,0.0,0.0,18.1,35.6,49
NCE,2017-02-14,10,12.7,0.0,0.0,12.1,27.4,100
NCE,2017-02-25,10,10.3,0.0,0.0,9.7,21.2,2
NCE,2017-02-04,14,12.5,0.0,0.0,8.0,26.6,38
NCE,2017-02-08,10,8.8,0.4,0.0,11.9,23.8,100
NCE,2017-02-26,10,9.7,0.0,0.0,9.3,21.2,0
NCE,2017-02-27,14,13.2,0.0,0.0,9.4,23.8,98
NCE,2017-02-19,16,13.1,0.0,0.0,8.4,24.8,4
NCE,2017-02-10,9,7.4,0.1,0.0,9.9,19.1,100
NCE,2017-02-17,16,12.8,0.0,0.0,6.9,19.8,50
NCE,2017-02-01,10,8.3,0.0,0.0,3.8,13.3,41
NCE,2017-02-06,14,13.9,0.0,0.0,3.8,16.9,71
NCE,2017-02-20,14,14.2,0.0,0.0,14.3,37.8,2
NCE,2017-02-04,10,7.4,1.4,0.0,19.1,76.7,100
NCE,2018-09-08,10,25.9,0.0,0.0,3.7,15.8,0
NCE,2018-09-08,13,26.3,0.0,0.0,10.2,26.6,29
NCE,2018-09-03,14,22.6,0.0,0.0,10.2,26.6,31
NCE,2018-09-10,12,26.8,0.0,0.0,5.8,19.4,100
NCE,2018-09-17,10,23.8,0.0,0.0,12.0,25.6,100
NCE,2018-09-09,7,18.8,0.0,0.0,5.5,14.4,83
NCE,2018-09-13,15,25.6,0.0,0.0,9.3,26.6,23
NCE,2018-09-14,10,24.7,0.0,0.0,8.0,19.1,0
NCE,2018-09-16,10,25.0,0.0,0.0,4.0,16.9,95
NCE,2018-09-22,13,27.9,0.0,0.0,12.0,28.4,14
NCE,2018-09-24,13,27.6,0.0,0.0,13.2,30.6,91
NCE,2018-09-16,16,24.3,0.3,0.0,4.7,20.2,99
NCE,2018-09-18,16,25.6,0.0,0.0,9.4,24.5,27
NCE,2018-09-19,10,25.8,0.0,0.0,2.2,18.0,13
NCE,2018-09-22,16,27.1,0.0,0.0,4.6,19.8,40
NCE,2018-09-20,15,27.4,0.0,0.0,10.1,27.0,23
NCE,2018-09-20,16,27.2,0.0,0.0,8.0,24.8,30
NCE,2018-09-21,10,27.4,0.0,0.0,5.2,23.8,0
NCE,2018-09-23,7,20.8,0.0,0.0,4.0,10.8,30
NCE,2018-09-24,10,24.5,0.0,0.0,5.2,16.2,23
NCE,2018-09-01,1,21.4,0.0,0.0,4.3,8.6,11
NCE,2018-09-01,16,23.3,0.0,0.0,8.6,23.8,88
NCE,2018-09-01,13,24.9,0.0,0.0,15.3,34.6,26
NCE,2018-09-02,16,24.2,0.1,0.0,8.7,27.0,64
NCE,2018-09-04,16,23.9,0.0,0.0,9.2,23.0,100
NCE,2018-09-08,16,25.9,0.0,0.0,7.5,20.5,57
NCE,2018-09-09,10,25.2,0.0,0.0,2.9,13.7,14
NCE,2018-09-04,23,20.4,0.0,0.0,3.4,8.3,3
NCE,2018-09-06,16,25.6,0.0,0.0,7.9,26.6,96
NCE,2018-09-07,10,24.2,0.0,0.0,12.3,26.3,2
NCE,2018-09-03,16,22.5,0.1,0.0,7.6,24.8,30
NCE,2018-09-03,5,18.3,0.0,0.0,7.3,14.8,5
NCE,2018-09-04,10,23.2,0.0,0.0,3.3,17.6,0
NCE,2018-09-05,10,23.9,0.0,0.0,5.6,16.2,15
NCE,2018-09-06,0,21.1,0.0,0.0,3.6,7.9,9
NCE,2018-09-06,14,26.1,0.0,0.0,4.5,20.2,97
NCE,2018-09-05,15,24.9,0.0,0.0,8.7,23.4,28
NCE,2018-09-05,16,24.6,0.0,0.0,5.5,23.4,32
NCE,2018-09-13,10,24.2,0.0,0.0,3.6,14.8,49
NCE,2018-09-13,14,26.2,0.0,0.0,10.7,24.5,35
NCE,2018-09-13,16,25.5,0.0,0.0,7.5,24.1,40
NCE,2018-09-06,10,24.5,0.0,0.0,2.2,14.4,35
NCE,2018-09-07,16,24.4,0.0,0.0,7.6,24.1,44
NCE,2018-09-14,9,23.6,0.0,0.0,5.1,12.2,0
NCE,2018-09-15,10,25.7,0.0,0.0,6.5,16.6,67
NCE,2018-09-15,13,24.9,0.6,0.0,12.8,34.6,51
NCE,2018-09-10,10,25.6,0.0,0.0,3.7,11.9,100
NCE,2018-09-10,16,27.0,0.0,0.0,8.0,23.0,15
NCE,2018-09-11,16,27.5,0.0,0.0,7.6,24.1,0
NCE,2018-09-15,16,26.6,0.0,0.0,14.1,34.6,98
NCE,2018-09-16,7,19.9,0.0,0.0,7.2,14.8,69
NCE,2018-09-17,16,24.9,0.0,0.0,7.4,20.2,69
NCE,2018-09-04,0,19.6,0.0,0.0,4.3,11.2,3
NCE,2018-09-17,13,24.3,0.1,0.0,12.1,30.2,38
NCE,2018-09-18,10,24.9,0.0,0.0,6.9,19.4,3
NCE,2018-09-19,16,26.6,0.0,0.0,6.7,27.0,12
NCE,2018-09-20,14,27.5,0.0,0.0,11.2,28.1,26
NCE,2018-09-23,10,24.7,0.0,0.0,2.5,14.8,31
NCE,2018-09-23,16,25.4,0.0,0.0,9.5,27.0,3
NCE,2018-09-20,10,27.1,0.0,0.0,3.6,22.0,0
NCE,2018-09-22,10,25.6,0.0,0.0,3.1,14.4,100
NCE,2018-09-25,10,22.1,0.0,0.0,15.1,32.0,7
NCE,2018-09-09,16,26.2,0.0,0.0,8.3,22.7,96
NCE,2018-09-27,14,23.1,0.0,0.0,9.0,25.2,0
NCE,2018-09-29,16,26.2,0.0,0.0,3.6,19.1,0
NCE,2018-09-11,10,27.5,0.0,0.0,3.4,20.2,0
NCE,2018-09-26,10,19.5,0.0,0.0,10.1,25.9,1
NCE,2018-09-26,16,23.5,0.0,0.0,16.2,35.3,0
NCE,2018-09-27,10,20.9,0.0,0.0,5.7,19.8,0
NCE,2018-09-28,16,24.8,0.0,0.0,10.5,29.2,0
NCE,2018-09-27,15,23.4,0.0,0.0,9.3,25.2,7
NCE,2018-09-29,13,25.6,0.0,0.0,9.4,24.1,0
NCE,2018-09-01,23,19.6,0.0,0.0,1.8,7.2,4
NCE,2018-09-02,7,18.3,0.0,0.0,9.3,19.4,5
NCE,2018-09-02,10,23.5,0.0,0.0,2.9,13.3,48
NCE,2018-09-14,16,25.1,0.0,0.0,6.9,22.3,45
NCE,2018-09-03,10,22.1,0.0,0.0,6.1,16.9,14
NCE,2018-09-01,10,24.0,0.0,0.0,10.5,24.5,24
NCE,2018-09-12,17,26.1,0.0,0.0,7.0,26.3,100
NCE,2018-09-10,14,26.9,0.0,0.0,8.6,24.8,97
NCE,2018-09-12,16,26.5,0.0,0.0,10.9,27.7,100
NCE,2018-09-12,10,26.3,0.0,0.0,2.5,13.3,29
NCE,2018-09-12,15,27.0,0.0,0.0,9.0,24.5,100
ALG,2016-02-08,17,16.8,0.0,0.0,14.4,36.7,10
ALG,2016-02-22,17,21.7,0.0,0.0,2.2,12.2,12
ALG,2016-02-24,17,18.8,0.0,0.0,5.4,16.6,69
ALG,2016-07-23,9,25.4,0.0,0.0,7.6,18.4,33
ALG,2016-04-23,16,21.2,0.0,0.0,10.5,24.1,1
ALG,2016-04-25,9,16.3,0.0,0.0,10.8,21.2,39
ALG,2016-04-25,16,19.3,0.0,0.0,17.4,36.0,0
ALG,2016-04-27,16,22.5,0.0,0.0,11.2,24.1,92
ALG,2016-01-16,17,10.6,0.0,0.0,22.3,46.1,63
ALG,2016-08-02,16,33.1,0.0,0.0,20.7,41.4,0
ALG,2016-08-03,16,35.6,0.0,0.0,19.2,39.6,0
ALG,2016-04-10,16,22.9,0.0,0.0,11.2,22.7,1
ALG,2016-04-11,9,17.9,0.0,0.0,4.6,15.5,0
ALG,2016-04-14,9,16.5,0.0,0.0,2.7,14.8,57
ALG,2016-04-15,9,19.4,0.0,0.0,8.3,23.0,76
ALG,2016-01-17,10,11.4,0.0,0.0,11.3,21.6,27
ALG,2016-03-11,10,9.7,1.1,0.0,18.5,36.7,96
ALG,2016-04-11,16,19.1,0.0,0.0,14.2,29.5,2
ALG,2016-08-20,9,30.4,0.0,0.0,5.0,13.7,0
ALG,2016-01-07,17,18.1,0.0,0.0,20.4,41.8,50
ALG,2016-06-02,9,23.0,0.0,0.0,9.4,18.7,0
ALG,2016-06-19,9,20.9,0.0,0.0,10.2,23.8,16
ALG,2016-04-15,16,22.8,0.0,0.0,9.7,23.8,96
ALG,2016-04-17,9,20.7,0.0,0.0,9.1,17.6,53
ALG,2016-04-18,9,17.9,0.0,0.0,9.5,19.1,21
ALG,2016-04-18,16,20.9,0.0,0.0,18.7,38.9,11
ALG,2016-04-20,9,18.0,0.0,0.0,11.3,24.1,77
ALG,2016-04-20,16,18.4,0.0,0.0,15.0,40.7,97
ALG,2016-04-21,16,19.4,0.0,0.0,12.7,31.0,1
ALG,2016-04-23,9,18.1,0.0,0.0,6.3,15.5,10
ALG,2016-04-24,9,18.4,0.0,0.0,13.3,27.0,86
ALG,2016-01-09,10,15.4,0.0,0.0,14.8,27.4,94
ALG,2016-07-01,16,29.4,0.0,0.0,13.6,32.8,4
ALG,2016-01-30,17,15.4,0.0,0.0,11.3,24.5,99
ALG,2016-06-12,16,27.7,0.0,0.0,12.2,27.0,100
ALG,2016-04-24,16,19.2,0.0,0.0,14.5,33.1,16
ALG,2016-04-26,9,17.9,0.0,0.0,6.0,14.4,0
ALG,2016-04-26,16,20.8,0.0,0.0,14.8,33.1,6
ALG,2016-04-28,9,19.0,0.0,0.0,6.9,15.5,72
ALG,2016-04-28,16,20.8,0.0,0.0,9.2,23.0,100
ALG,2016-04-29,16,19.4,0.0,0.0,23.2,42.8,99
ALG,2016-04-30,9,16.8,0.0,0.0,7.5,17.6,100
ALG,2016-04-30,16,17.7,0.1,0.0,13.1,30.6,38
ALG,2016-06-02,16,27.4,0.0,0.0,19.3,40.3,40
ALG,2016-06-03,16,29.1,0.0,0.0,11.3,25.6,27
ALG,2016-01-24,17,18.5,0.0,0.0,12.0,23.8,73
ALG,2016-08-22,16,28.9,0.0,0.0,22.5,46.4,0
ALG,2016-08-23,16,28.6,0.0,0.0,18.1,39.2,0
ALG,2016-06-09,16,30.4,0.0,0.0,8.6,23.4,38
ALG,2016-06-10,16,30.2,0.0,0.0,7.4,23.8,0
ALG,2016-06-11,16,28.0,0.0,0.0,10.0,32.0,100
ALG,2016-06-14,16,29.4,0.0,0.0,17.0,42.1,0
ALG,2016-06-15,16,28.3,0.0,0.0,19.5,45.0,0
ALG,2016-09-02,16,32.2,0.0,0.0,16.9,40.3,1
ALG,2016-09-03,9,28.2,0.0,0.0,7.2,16.2,0
ALG,2016-01-03,10,15.3,0.0,0.0,13.5,27.4,96
ALG,2016-01-28,17,16.0,0.0,0.0,9.3,22.3,21
ALG,2016-02-07,17,15.3,0.0,0.0,27.1,55.1,18
ALG,2016-08-18,9,29.5,0.0,0.0,4.7,13.0,56
ALG,2016-06-17,16,26.2,0.0,0.0,13.1,24.5,32
ALG,2016-06-19,16,24.4,0.0,0.0,12.4,32.4,8
ALG,2016-06-20,9,22.0,0.0,0.0,11.3,24.1,63
